Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
AgentBrain,0.420,19168.238,2.434,10293,0.070
AgentBrain,0.422,19171.289,2.500,10394,0.070
AgentBrain,0.424,19174.163,2.332,10438,0.070
AgentBrain,0.419,19177.244,2.536,10286,0.070
AgentBrain,0.415,19180.068,2.285,10254,0.070
AgentBrain,0.421,19183.151,2.534,10288,0.070
AgentBrain,0.420,19186.064,2.374,10412,0.070
AgentBrain,0.423,19189.059,2.438,10356,0.070
AgentBrain,0.422,19192.126,2.512,10374,0.070
AgentBrain,0.425,19195.022,2.334,10257,0.070
AgentBrain,0.422,19198.071,2.510,10405,0.070
AgentBrain,0.422,19200.900,2.297,10400,0.070
AgentBrain,0.418,19203.872,2.434,10280,0.070
AgentBrain,0.426,19206.883,2.467,10285,0.070
AgentBrain,0.420,19209.826,2.402,10465,0.070
AgentBrain,0.427,19212.807,2.434,10396,0.070
AgentBrain,0.422,19215.860,2.511,10292,0.070
AgentBrain,0.424,19218.766,2.364,10408,0.070
AgentBrain,0.427,19221.788,2.470,10282,0.070
AgentBrain,0.455,19224.764,2.394,10301,0.070
AgentBrain,0.420,19227.736,2.425,10256,0.070
AgentBrain,0.428,19230.567,2.285,10400,0.070
AgentBrain,0.429,19233.632,2.509,10283,0.070
AgentBrain,0.424,19236.703,2.511,10321,0.070
AgentBrain,0.424,19239.601,2.363,10358,0.070
AgentBrain,0.421,19242.604,2.461,10301,0.070
AgentBrain,0.419,19245.460,2.324,10258,0.069
AgentBrain,0.426,19248.548,2.540,10495,0.069
AgentBrain,0.428,19251.529,2.438,10432,0.069
AgentBrain,0.444,19254.484,2.398,10335,0.069
AgentBrain,0.424,19257.543,2.513,10242,0.069
AgentBrain,0.421,19260.373,2.296,10244,0.069
AgentBrain,0.425,19263.283,2.364,10359,0.069
AgentBrain,0.422,19266.334,2.509,10311,0.069
AgentBrain,0.423,19269.342,2.465,10274,0.069
AgentBrain,0.429,19272.268,2.371,10350,0.069
AgentBrain,0.420,19275.134,2.327,10377,0.069
AgentBrain,0.421,19278.226,2.550,10277,0.069
AgentBrain,0.422,19281.139,2.370,10309,0.069
AgentBrain,0.420,19284.069,2.366,10288,0.069
AgentBrain,0.420,19287.070,2.463,10324,0.069
AgentBrain,0.427,19290.120,2.510,10328,0.069
AgentBrain,0.425,19293.094,2.433,10355,0.069
AgentBrain,0.424,19295.996,2.365,10297,0.069
AgentBrain,0.421,19298.965,2.430,10241,0.069
AgentBrain,0.427,19301.951,2.440,10429,0.069
AgentBrain,0.420,19304.885,2.392,10328,0.069
AgentBrain,0.425,19307.830,2.404,10291,0.069
AgentBrain,0.429,19310.895,2.512,10298,0.069
AgentBrain,0.423,19313.837,2.396,10271,0.069
AgentBrain,0.424,19316.799,2.418,10324,0.069
AgentBrain,0.420,19319.741,2.398,10270,0.069
AgentBrain,0.424,19322.767,2.476,10370,0.069
AgentBrain,0.420,19325.753,2.435,10276,0.069
AgentBrain,0.424,19328.662,2.357,10387,0.069
AgentBrain,0.427,19331.728,2.510,10347,0.069
AgentBrain,0.423,19334.664,2.403,10340,0.069
AgentBrain,0.424,19337.644,2.443,10352,0.068
AgentBrain,0.422,19340.615,2.434,10262,0.068
AgentBrain,0.425,19343.566,2.408,10358,0.068
AgentBrain,0.430,19346.605,2.488,10504,0.068
AgentBrain,0.431,19349.594,2.439,10599,0.068
AgentBrain,0.423,19352.571,2.435,10276,0.068
AgentBrain,0.424,19355.625,2.504,10357,0.068
AgentBrain,0.427,19358.528,2.355,10292,0.068
AgentBrain,0.419,19361.483,2.410,10289,0.068
AgentBrain,0.426,19364.506,2.470,10381,0.068
AgentBrain,0.422,19367.487,2.433,10246,0.068
AgentBrain,0.425,19370.358,2.322,10265,0.068
AgentBrain,0.427,19373.416,2.504,10377,0.068
AgentBrain,0.439,19376.463,2.465,10411,0.068
AgentBrain,0.420,19379.455,2.450,10299,0.068
AgentBrain,0.421,19382.393,2.398,10249,0.068
AgentBrain,0.430,19385.413,2.473,10353,0.068
AgentBrain,0.421,19388.320,2.376,10392,0.068
AgentBrain,0.422,19391.403,2.540,10309,0.068
AgentBrain,0.425,19394.314,2.368,10344,0.068
AgentBrain,0.421,19397.324,2.466,10435,0.068
AgentBrain,0.419,19400.293,2.426,10286,0.068
AgentBrain,0.428,19403.319,2.477,10508,0.068
AgentBrain,0.428,19406.256,2.384,10643,0.068
AgentBrain,0.423,19409.425,2.619,10306,0.068
AgentBrain,0.422,19412.231,2.267,10309,0.068
AgentBrain,0.426,19415.332,2.547,10373,0.068
AgentBrain,0.424,19418.281,2.397,10267,0.068
AgentBrain,0.425,19421.346,2.511,10616,0.068
AgentBrain,0.421,19424.305,2.401,10268,0.067
AgentBrain,0.420,19427.268,2.426,10261,0.067
AgentBrain,0.422,19430.211,2.405,10251,0.067
AgentBrain,0.427,19433.187,2.434,10331,0.067
AgentBrain,0.426,19436.190,2.457,10331,0.067
AgentBrain,0.421,19439.095,2.362,10283,0.067
AgentBrain,0.433,19442.127,2.480,10331,0.067
AgentBrain,0.420,19444.954,2.291,10306,0.067
AgentBrain,0.424,19448.008,2.504,10513,0.067
AgentBrain,0.421,19450.984,2.434,10277,0.067
AgentBrain,0.423,19453.997,2.466,10254,0.067
AgentBrain,0.426,19456.899,2.358,10299,0.067
AgentBrain,0.428,19459.922,2.471,10265,0.067
AgentBrain,0.421,19462.911,2.446,10247,0.067
AgentBrain,0.422,19465.834,2.380,10415,0.067
AgentBrain,0.422,19468.896,2.512,10400,0.067
AgentBrain,0.430,19471.937,2.475,10402,0.067
AgentBrain,0.422,19474.804,2.334,10275,0.067
AgentBrain,0.428,19477.855,2.508,10318,0.067
AgentBrain,0.420,19480.710,2.325,10286,0.067
AgentBrain,0.423,19483.721,2.469,10334,0.067
AgentBrain,0.424,19486.662,2.400,10335,0.067
AgentBrain,0.426,19489.609,2.399,10367,0.067
AgentBrain,0.424,19492.639,2.487,10515,0.067
AgentBrain,0.425,19495.647,2.459,10425,0.067
AgentBrain,0.421,19498.655,2.466,10263,0.067
AgentBrain,0.423,19501.634,2.436,10414,0.067
AgentBrain,0.420,19504.571,2.394,10273,0.067
AgentBrain,0.425,19507.628,2.502,10257,0.067
AgentBrain,0.426,19510.511,2.331,10241,0.067
AgentBrain,0.422,19513.536,2.471,10337,0.066
AgentBrain,0.425,19516.485,2.395,10317,0.066
AgentBrain,0.421,19519.457,2.436,10483,0.066
AgentBrain,0.421,19522.436,2.448,10346,0.066
AgentBrain,0.424,19525.398,2.419,10313,0.066
AgentBrain,0.422,19528.371,2.426,10241,0.066
AgentBrain,0.422,19531.347,2.439,10337,0.066
AgentBrain,0.423,19534.283,2.396,10273,0.066
AgentBrain,0.429,19537.233,2.399,10400,0.066
AgentBrain,0.420,19540.322,2.541,10324,0.066
AgentBrain,0.422,19543.227,2.362,10250,0.066
AgentBrain,0.425,19546.096,2.320,10270,0.066
AgentBrain,0.423,19549.084,2.439,10408,0.066
AgentBrain,0.423,19552.108,2.468,10327,0.066
AgentBrain,0.430,19555.080,2.404,10296,0.066
AgentBrain,0.420,19558.133,2.505,10281,0.066
AgentBrain,0.424,19561.005,2.326,10255,0.066
AgentBrain,0.421,19564.039,2.475,10416,0.066
AgentBrain,0.424,19566.976,2.393,10353,0.066
AgentBrain,0.421,19569.986,2.469,10241,0.066
AgentBrain,0.422,19572.973,2.445,10310,0.066
AgentBrain,0.420,19575.867,2.361,10246,0.066
AgentBrain,0.426,19578.818,2.404,10386,0.066
AgentBrain,0.422,19581.797,2.435,10301,0.066
AgentBrain,0.460,19584.734,2.365,10264,0.066
AgentBrain,0.423,19587.785,2.506,10283,0.066
AgentBrain,0.423,19590.697,2.368,10329,0.066
AgentBrain,0.426,19593.762,2.512,10322,0.066
AgentBrain,0.423,19596.739,2.430,10400,0.066
AgentBrain,0.423,19599.617,2.333,10308,0.066
AgentBrain,0.419,19602.630,2.467,10266,0.065
AgentBrain,0.424,19605.624,2.441,10280,0.065
AgentBrain,0.421,19608.569,2.393,10325,0.065
AgentBrain,0.431,19611.527,2.395,10479,0.065
AgentBrain,0.446,19614.529,2.441,10278,0.065
AgentBrain,0.421,19617.587,2.516,10330,0.065
AgentBrain,0.422,19620.486,2.357,10279,0.065
AgentBrain,0.422,19623.459,2.430,10302,0.065
AgentBrain,0.422,19626.429,2.425,10295,0.065
AgentBrain,0.420,19629.328,2.361,10275,0.065
AgentBrain,0.423,19632.307,2.433,10344,0.065
AgentBrain,0.418,19635.281,2.433,10313,0.065
AgentBrain,0.424,19638.303,2.476,10247,0.065
AgentBrain,0.422,19641.287,2.437,10274,0.065
AgentBrain,0.419,19644.230,2.404,10379,0.065
AgentBrain,0.420,19647.151,2.378,10321,0.065
AgentBrain,0.428,19650.255,2.547,10544,0.065
AgentBrain,0.424,19653.199,2.391,10350,0.065
AgentBrain,0.421,19656.226,2.470,10290,0.065
AgentBrain,0.421,19659.094,2.327,10288,0.065
AgentBrain,0.426,19662.000,2.365,10370,0.065
AgentBrain,0.430,19665.101,2.550,10489,0.065
AgentBrain,0.424,19668.157,2.510,10389,0.065
AgentBrain,0.420,19671.017,2.321,10327,0.065
AgentBrain,0.424,19674.000,2.437,10384,0.065
AgentBrain,0.424,19676.992,2.451,10348,0.065
AgentBrain,0.424,19680.048,2.505,10332,0.065
AgentBrain,0.420,19683.029,2.437,10266,0.065
AgentBrain,0.423,19685.899,2.326,10320,0.064
AgentBrain,0.424,19688.920,2.473,10309,0.064
AgentBrain,0.421,19691.864,2.399,10266,0.064
AgentBrain,0.423,19694.883,2.475,10386,0.064
AgentBrain,0.423,19697.857,2.425,10304,0.064
AgentBrain,0.425,19700.853,2.436,10296,0.064
AgentBrain,0.433,19703.753,2.320,10408,0.064
AgentBrain,0.422,19706.759,2.472,10323,0.064
AgentBrain,0.426,19709.813,2.511,10482,0.064
AgentBrain,0.423,19712.822,2.468,10264,0.064
AgentBrain,0.420,19715.769,2.408,10299,0.064
AgentBrain,0.420,19718.675,2.370,10356,0.064
AgentBrain,0.421,19721.608,2.386,10276,0.064
AgentBrain,0.423,19724.619,2.465,10288,0.064
AgentBrain,0.423,19727.640,2.474,10356,0.064
AgentBrain,0.422,19730.578,2.394,10304,0.064
AgentBrain,0.421,19733.484,2.367,10268,0.064
AgentBrain,0.428,19736.507,2.468,10512,0.064
AgentBrain,0.426,19739.527,2.468,10393,0.064
AgentBrain,0.427,19742.487,2.407,10302,0.064
AgentBrain,0.425,19745.508,2.469,10373,0.064
AgentBrain,0.425,19748.497,2.436,10258,0.064
AgentBrain,0.428,19751.449,2.401,10405,0.064
AgentBrain,0.422,19754.419,2.432,10309,0.064
AgentBrain,0.420,19757.362,2.412,10242,0.064
AgentBrain,0.418,19760.296,2.395,10345,0.064
AgentBrain,0.426,19763.315,2.469,10268,0.064
AgentBrain,0.426,19766.250,2.389,10305,0.064
AgentBrain,0.429,19769.273,2.474,10508,0.064
AgentBrain,0.421,19772.289,2.475,10409,0.064
AgentBrain,0.420,19775.150,2.326,10286,0.064
AgentBrain,0.423,19778.277,2.582,10314,0.064
AgentBrain,0.425,19781.182,2.355,10242,0.063
AgentBrain,0.425,19784.087,2.355,10270,0.063
AgentBrain,0.424,19787.064,2.424,10283,0.063
AgentBrain,0.426,19790.133,2.513,10428,0.063
AgentBrain,0.421,19793.019,2.338,10270,0.063
AgentBrain,0.421,19796.024,2.456,10263,0.063
AgentBrain,0.422,19799.101,2.510,10245,0.063
AgentBrain,0.422,19802.074,2.439,10243,0.063
AgentBrain,0.419,19804.932,2.335,10306,0.063
AgentBrain,0.420,19807.905,2.434,10275,0.063
AgentBrain,0.418,19810.793,2.350,10265,0.063
AgentBrain,0.426,19813.703,2.376,10447,0.063
AgentBrain,0.426,19816.764,2.507,10491,0.063
AgentBrain,0.422,19819.828,2.518,10378,0.063
AgentBrain,0.418,19822.724,2.361,10247,0.063
AgentBrain,0.423,19825.773,2.496,10313,0.063
AgentBrain,0.424,19828.795,2.471,10269,0.063
AgentBrain,0.421,19831.704,2.363,10301,0.063
AgentBrain,0.424,19834.724,2.474,10278,0.063
AgentBrain,0.419,19837.741,2.470,10359,0.063
AgentBrain,0.425,19840.578,2.289,10253,0.063
AgentBrain,0.420,19843.485,2.339,10382,0.063
AgentBrain,0.429,19846.573,2.539,10465,0.063
AgentBrain,0.420,19849.583,2.467,10276,0.063
AgentBrain,0.420,19852.518,2.398,10304,0.063
AgentBrain,0.422,19855.480,2.418,10301,0.063
AgentBrain,0.424,19858.539,2.514,10268,0.063
AgentBrain,0.428,19861.373,2.289,10393,0.063
AgentBrain,0.428,19864.393,2.467,10367,0.063
AgentBrain,0.425,19867.529,2.588,10461,0.063
AgentBrain,0.419,19870.400,2.335,10303,0.063
AgentBrain,0.418,19873.373,2.430,10343,0.063
AgentBrain,0.425,19876.396,2.467,10427,0.062
AgentBrain,0.425,19879.420,2.472,10489,0.062
AgentBrain,0.423,19882.403,2.434,10377,0.062
AgentBrain,0.420,19885.437,2.483,10253,0.062
AgentBrain,0.424,19888.272,2.289,10267,0.062
AgentBrain,0.422,19891.310,2.474,10249,0.062
AgentBrain,0.419,19894.265,2.419,10271,0.062
AgentBrain,0.421,19897.350,2.543,10358,0.062
AgentBrain,0.420,19900.208,2.321,10245,0.062
AgentBrain,0.425,19903.119,2.367,10269,0.062
AgentBrain,0.426,19906.175,2.503,10241,0.062
AgentBrain,0.421,19909.112,2.393,10292,0.062
AgentBrain,0.419,19912.014,2.357,10255,0.062
AgentBrain,0.440,19914.999,2.398,10369,0.062
AgentBrain,0.427,19917.986,2.431,10287,0.062
AgentBrain,0.427,19920.935,2.399,10294,0.062
AgentBrain,0.425,19923.962,2.475,10289,0.062
AgentBrain,0.425,19926.957,2.438,10430,0.062
AgentBrain,0.424,19929.872,2.366,10257,0.062
AgentBrain,0.426,19932.828,2.401,10327,0.062
AgentBrain,0.424,19935.851,2.469,10351,0.062
AgentBrain,0.433,19938.820,2.400,10362,0.062
AgentBrain,0.427,19941.911,2.547,10351,0.062
AgentBrain,0.444,19944.938,2.441,10369,0.062
AgentBrain,0.424,19947.873,2.391,10389,0.062
AgentBrain,0.421,19950.845,2.434,10266,0.062
AgentBrain,0.426,19953.709,2.320,10332,0.062
AgentBrain,0.424,19956.725,2.473,10316,0.062
AgentBrain,0.423,19959.703,2.430,10311,0.062
AgentBrain,0.422,19962.647,2.400,10309,0.062
AgentBrain,0.429,19965.597,2.400,10415,0.062
AgentBrain,0.425,19968.650,2.503,10273,0.062
AgentBrain,0.425,19971.611,2.404,10470,0.061
AgentBrain,0.454,19974.634,2.442,10445,0.061
AgentBrain,0.425,19977.656,2.472,10405,0.061
AgentBrain,0.427,19980.647,2.434,10321,0.061
AgentBrain,0.425,19983.659,2.437,10457,0.061
AgentBrain,0.422,19986.665,2.471,10249,0.061
AgentBrain,0.421,19989.558,2.358,10281,0.061
AgentBrain,0.428,19992.511,2.401,10326,0.061
AgentBrain,0.419,19995.420,2.375,10306,0.061
AgentBrain,0.418,19998.469,2.503,10244,0.061
AgentBrain,0.420,20001.411,2.401,10251,0.061
AgentBrain,0.431,20004.404,2.439,10312,0.061
AgentBrain,0.421,20007.396,2.448,10393,0.061
AgentBrain,0.423,20010.385,2.440,10290,0.061
AgentBrain,0.423,20013.331,2.401,10276,0.061
AgentBrain,0.428,20016.283,2.402,10442,0.061
AgentBrain,0.423,20019.312,2.481,10472,0.061
AgentBrain,0.424,20022.411,2.545,10289,0.061
AgentBrain,0.419,20025.315,2.356,10293,0.061
AgentBrain,0.418,20028.375,2.510,10371,0.061
AgentBrain,0.422,20031.375,2.434,10260,0.061
AgentBrain,0.422,20034.313,2.396,10258,0.061
AgentBrain,0.426,20037.154,2.302,10252,0.061
AgentBrain,0.426,20040.170,2.474,10243,0.061
AgentBrain,0.428,20042.997,2.283,10306,0.061
AgentBrain,0.421,20046.015,2.478,10280,0.061
AgentBrain,0.426,20049.038,2.473,10388,0.061
AgentBrain,0.421,20052.057,2.473,10295,0.061
AgentBrain,0.427,20054.890,2.286,10354,0.061
AgentBrain,0.426,20058.017,2.573,10359,0.061
AgentBrain,0.422,20060.960,2.401,10247,0.061
AgentBrain,0.423,20063.864,2.360,10310,0.061
AgentBrain,0.424,20066.833,2.420,10265,0.061
AgentBrain,0.424,20069.826,2.439,10246,0.061
AgentBrain,0.422,20072.771,2.400,10250,0.061
AgentBrain,0.423,20075.760,2.437,10331,0.060
AgentBrain,0.423,20078.667,2.357,10259,0.060
AgentBrain,0.422,20081.635,2.425,10279,0.060
AgentBrain,0.425,20084.615,2.436,10333,0.060
AgentBrain,0.425,20087.476,2.317,10328,0.060
AgentBrain,0.422,20090.566,2.543,10309,0.060
AgentBrain,0.423,20093.575,2.468,10384,0.060
AgentBrain,0.433,20096.625,2.497,10467,0.060
AgentBrain,0.421,20099.601,2.430,10288,0.060
AgentBrain,0.418,20102.499,2.356,10313,0.060
AgentBrain,0.419,20105.554,2.506,10354,0.060
AgentBrain,0.425,20108.353,2.253,10324,0.060
AgentBrain,0.420,20111.413,2.511,10317,0.060
AgentBrain,0.422,20114.329,2.376,10277,0.060
AgentBrain,0.427,20117.322,2.435,10419,0.060
AgentBrain,0.424,20120.354,2.477,10274,0.060
AgentBrain,0.421,20123.302,2.395,10258,0.060
AgentBrain,0.420,20126.183,2.334,10259,0.060
AgentBrain,0.423,20129.267,2.541,10300,0.060
AgentBrain,0.423,20132.236,2.430,10336,0.060
AgentBrain,0.424,20135.173,2.397,10286,0.060
AgentBrain,0.421,20138.103,2.386,10296,0.060
AgentBrain,0.426,20141.012,2.369,10243,0.060
AgentBrain,0.422,20143.914,2.360,10260,0.060
AgentBrain,0.425,20146.996,2.535,10281,0.060
AgentBrain,0.422,20150.047,2.509,10282,0.060
AgentBrain,0.426,20152.958,2.361,10301,0.060
AgentBrain,0.418,20155.991,2.488,10280,0.060
AgentBrain,0.424,20158.977,2.431,10371,0.060
AgentBrain,0.422,20161.813,2.292,10304,0.060
AgentBrain,0.416,20164.790,2.433,10250,0.060
AgentBrain,0.430,20167.785,2.435,10465,0.059
AgentBrain,0.424,20170.741,2.399,10303,0.059
AgentBrain,0.425,20173.842,2.558,10619,0.059
AgentBrain,0.419,20176.729,2.354,10344,0.059
AgentBrain,0.422,20179.787,2.517,10391,0.059
AgentBrain,0.420,20182.717,2.388,10277,0.059
AgentBrain,0.422,20185.630,2.375,10333,0.059
AgentBrain,0.421,20188.711,2.535,10251,0.059
AgentBrain,0.421,20191.492,2.246,10320,0.059
AgentBrain,0.422,20194.559,2.515,10259,0.059
AgentBrain,0.422,20197.576,2.471,10384,0.059
AgentBrain,0.424,20200.446,2.323,10273,0.059
AgentBrain,0.418,20203.542,2.542,10355,0.059
AgentBrain,0.422,20206.486,2.398,10353,0.059
AgentBrain,0.424,20209.392,2.360,10418,0.059
AgentBrain,0.425,20212.343,2.397,10347,0.059
AgentBrain,0.420,20215.502,2.601,10248,0.059
AgentBrain,0.424,20218.397,2.335,10328,0.059
AgentBrain,0.420,20221.377,2.444,10334,0.059
AgentBrain,0.423,20224.359,2.436,10380,0.059
AgentBrain,0.423,20227.332,2.433,10377,0.059
AgentBrain,0.425,20230.276,2.397,10445,0.059
AgentBrain,0.427,20233.304,2.481,10436,0.059
AgentBrain,0.424,20236.169,2.322,10338,0.059
AgentBrain,0.419,20239.289,2.578,10374,0.059
AgentBrain,0.422,20242.164,2.331,10385,0.059
AgentBrain,0.428,20245.205,2.488,10390,0.059
AgentBrain,0.425,20248.229,2.476,10389,0.059
AgentBrain,0.425,20251.182,2.401,10422,0.059
AgentBrain,0.423,20254.215,2.481,10414,0.059
AgentBrain,0.420,20257.281,2.517,10428,0.059
AgentBrain,0.421,20260.261,2.431,10496,0.059
AgentBrain,0.422,20263.209,2.401,10397,0.058
AgentBrain,0.421,20266.153,2.398,10277,0.058
AgentBrain,0.428,20269.097,2.395,10419,0.058
AgentBrain,0.422,20272.083,2.450,10285,0.058
AgentBrain,0.425,20275.054,2.402,10342,0.058
AgentBrain,0.420,20278.025,2.429,10253,0.058
AgentBrain,0.422,20281.007,2.436,10241,0.058
AgentBrain,0.421,20284.066,2.507,10313,0.058
AgentBrain,0.420,20287.010,2.398,10273,0.058
AgentBrain,0.422,20289.840,2.288,10243,0.058
AgentBrain,0.419,20292.889,2.499,10274,0.058
AgentBrain,0.420,20295.833,2.400,10448,0.058
AgentBrain,0.418,20298.817,2.441,10272,0.058
AgentBrain,0.420,20301.795,2.431,10301,0.058
AgentBrain,0.461,20304.781,2.394,10306,0.058
AgentBrain,0.425,20307.800,2.460,10335,0.058
AgentBrain,0.421,20310.801,2.428,10274,0.058
AgentBrain,0.425,20313.742,2.400,10384,0.058
AgentBrain,0.420,20316.713,2.429,10307,0.058
AgentBrain,0.424,20319.545,2.290,10308,0.058
AgentBrain,0.419,20322.712,2.624,10242,0.058
AgentBrain,0.424,20325.573,2.318,10332,0.058
AgentBrain,0.435,20328.584,2.445,10299,0.058
AgentBrain,0.429,20331.533,2.396,10291,0.058
AgentBrain,0.465,20334.626,2.470,10461,0.058
AgentBrain,0.422,20337.727,2.550,10405,0.058
AgentBrain,0.418,20340.628,2.355,10299,0.058
AgentBrain,0.420,20343.455,2.280,10288,0.058
AgentBrain,0.426,20346.410,2.398,10333,0.058
AgentBrain,0.419,20349.429,2.469,10314,0.058
AgentBrain,0.424,20352.448,2.463,10260,0.058
AgentBrain,0.423,20355.398,2.392,10333,0.057
AgentBrain,0.423,20358.396,2.433,10369,0.057
AgentBrain,0.425,20361.341,2.403,10464,0.057
AgentBrain,0.427,20364.433,2.544,10385,0.057
AgentBrain,0.428,20367.391,2.409,10431,0.057
AgentBrain,0.434,20370.340,2.390,10489,0.057
AgentBrain,0.422,20373.316,2.432,10299,0.057
AgentBrain,0.422,20376.376,2.510,10354,0.057
AgentBrain,0.419,20379.314,2.392,10354,0.057
AgentBrain,0.422,20382.338,2.473,10411,0.057
AgentBrain,0.418,20385.244,2.358,10343,0.057
AgentBrain,0.430,20388.275,2.474,10328,0.057
AgentBrain,0.421,20391.298,2.476,10333,0.057
AgentBrain,0.425,20394.209,2.361,10292,0.057
AgentBrain,0.425,20397.183,2.419,10242,0.057
AgentBrain,0.423,20400.176,2.440,10400,0.057
AgentBrain,0.420,20403.092,2.367,10261,0.057
AgentBrain,0.426,20406.093,2.436,10321,0.057
AgentBrain,0.421,20409.066,2.434,10249,0.057
AgentBrain,0.420,20412.112,2.503,10242,0.057
AgentBrain,0.424,20415.061,2.403,10335,0.057
AgentBrain,0.421,20417.965,2.365,10278,0.057
AgentBrain,0.428,20420.953,2.441,10444,0.057
AgentBrain,0.426,20423.947,2.452,10342,0.057
AgentBrain,0.429,20426.954,2.453,10283,0.057
AgentBrain,0.423,20429.903,2.403,10482,0.057
AgentBrain,0.422,20432.916,2.465,10337,0.057
AgentBrain,0.418,20435.857,2.397,10251,0.057
AgentBrain,0.420,20438.873,2.472,10333,0.057
AgentBrain,0.425,20441.791,2.367,10365,0.057
AgentBrain,0.425,20444.935,2.582,10395,0.057
AgentBrain,0.418,20447.807,2.326,10260,0.057
AgentBrain,0.428,20450.933,2.555,10406,0.057
AgentBrain,0.429,20453.845,2.366,10450,0.056
AgentBrain,0.427,20456.886,2.504,10419,0.056
AgentBrain,0.419,20459.783,2.358,10272,0.056
AgentBrain,0.418,20462.724,2.401,10291,0.056
AgentBrain,0.421,20465.782,2.511,10379,0.056
AgentBrain,0.425,20468.805,2.474,10459,0.056
AgentBrain,0.424,20471.670,2.319,10287,0.056
AgentBrain,0.420,20474.730,2.513,10254,0.056
AgentBrain,0.424,20477.674,2.397,10245,0.056
AgentBrain,0.419,20480.659,2.437,10270,0.056
AgentBrain,0.424,20483.534,2.329,10426,0.056
AgentBrain,0.426,20486.696,2.609,10355,0.056
AgentBrain,0.421,20489.641,2.393,10244,0.056
AgentBrain,0.424,20492.589,2.393,10326,0.056
AgentBrain,0.425,20495.667,2.515,10392,0.056
AgentBrain,0.426,20498.552,2.334,10294,0.056
AgentBrain,0.419,20501.631,2.540,10285,0.056
AgentBrain,0.422,20504.490,2.324,10293,0.056
AgentBrain,0.433,20507.445,2.397,10292,0.056
AgentBrain,0.418,20510.423,2.433,10267,0.056
AgentBrain,0.421,20513.402,2.437,10318,0.056
AgentBrain,0.428,20516.408,2.453,10419,0.056
AgentBrain,0.429,20519.446,2.480,10284,0.056
AgentBrain,0.422,20522.319,2.329,10299,0.056
AgentBrain,0.421,20525.307,2.442,10363,0.056
AgentBrain,0.424,20528.333,2.474,10297,0.056
AgentBrain,0.421,20531.314,2.428,10341,0.056
AgentBrain,0.424,20534.260,2.394,10318,0.056
AgentBrain,0.420,20537.246,2.427,10241,0.056
AgentBrain,0.422,20540.233,2.425,10258,0.056
AgentBrain,0.423,20543.227,2.438,10361,0.056
AgentBrain,0.433,20546.211,2.413,10253,0.056
AgentBrain,0.420,20549.233,2.479,10272,0.056
AgentBrain,0.422,20552.145,2.368,10330,0.055
AgentBrain,0.418,20555.123,2.440,10286,0.055
AgentBrain,0.421,20557.985,2.318,10435,0.055
AgentBrain,0.421,20560.965,2.438,10256,0.055
AgentBrain,0.421,20563.985,2.477,10370,0.055
AgentBrain,0.420,20566.963,2.432,10331,0.055
AgentBrain,0.421,20569.983,2.470,10439,0.055
AgentBrain,0.428,20572.900,2.362,10255,0.055
AgentBrain,0.425,20576.032,2.570,10253,0.055
AgentBrain,0.422,20578.834,2.254,10315,0.055
AgentBrain,0.420,20581.970,2.582,10356,0.055
AgentBrain,0.421,20584.920,2.399,10257,0.055
AgentBrain,0.426,20587.838,2.361,10411,0.055
AgentBrain,0.419,20590.837,2.429,10261,0.055
AgentBrain,0.431,20593.823,2.436,10468,0.055
AgentBrain,0.426,20596.802,2.428,10270,0.055
AgentBrain,0.423,20599.744,2.402,10270,0.055
AgentBrain,0.420,20602.726,2.440,10338,0.055
AgentBrain,0.422,20605.721,2.452,10426,0.055
AgentBrain,0.425,20608.713,2.442,10286,0.055
AgentBrain,0.422,20611.614,2.354,10268,0.055
AgentBrain,0.426,20614.638,2.473,10407,0.055
AgentBrain,0.421,20617.695,2.503,10284,0.055
AgentBrain,0.423,20620.565,2.325,10535,0.055
AgentBrain,0.421,20623.700,2.584,10249,0.055
AgentBrain,0.421,20626.574,2.324,10299,0.055
AgentBrain,0.418,20629.521,2.395,10275,0.055
AgentBrain,0.419,20632.628,2.550,10425,0.055
AgentBrain,0.426,20635.605,2.424,10333,0.055
AgentBrain,0.424,20638.614,2.436,10378,0.055
AgentBrain,0.423,20641.591,2.444,10247,0.055
AgentBrain,0.421,20644.531,2.401,10336,0.055
AgentBrain,0.429,20647.634,2.550,10451,0.055
AgentBrain,0.417,20650.506,2.337,10310,0.055
AgentBrain,0.424,20653.448,2.396,10400,0.054
AgentBrain,0.416,20656.380,2.398,10275,0.054
AgentBrain,0.421,20659.367,2.438,10241,0.054
AgentBrain,0.418,20662.306,2.393,10247,0.054
AgentBrain,0.419,20665.303,2.451,10385,0.054
AgentBrain,0.418,20668.246,2.396,10347,0.054
AgentBrain,0.422,20671.184,2.386,10257,0.054
AgentBrain,0.424,20674.248,2.508,10314,0.054
AgentBrain,0.419,20677.125,2.330,10255,0.054
AgentBrain,0.422,20680.224,2.540,10242,0.054
AgentBrain,0.419,20682.983,2.215,10340,0.054
AgentBrain,0.427,20686.032,2.475,10324,0.054
AgentBrain,0.423,20689.086,2.507,10283,0.054
AgentBrain,0.425,20692.025,2.392,10373,0.054
AgentBrain,0.440,20695.051,2.437,10293,0.054
AgentBrain,0.429,20698.039,2.432,10285,0.054
AgentBrain,0.425,20700.990,2.405,10255,0.054
