Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
AgentBrain,0.413,-12530.724,2.519,10259,0.226
AgentBrain,0.425,-12527.587,2.614,10400,0.226
AgentBrain,0.413,-12524.520,2.551,10259,0.226
AgentBrain,0.417,-12521.511,2.490,10441,0.226
AgentBrain,0.419,-12518.463,2.533,10502,0.226
AgentBrain,0.414,-12515.334,2.611,10335,0.226
AgentBrain,0.410,-12512.296,2.528,10289,0.226
AgentBrain,0.411,-12509.200,2.575,10350,0.226
AgentBrain,0.411,-12506.163,2.521,10303,0.226
AgentBrain,0.413,-12503.120,2.521,10298,0.225
AgentBrain,0.412,-12500.047,2.548,10305,0.225
AgentBrain,0.410,-12496.997,2.527,10254,0.225
AgentBrain,0.416,-12493.969,2.486,10330,0.225
AgentBrain,0.415,-12490.954,2.490,10317,0.225
AgentBrain,0.413,-12487.946,2.492,10300,0.225
AgentBrain,0.411,-12484.851,2.578,10314,0.225
AgentBrain,0.415,-12481.842,2.484,10340,0.225
AgentBrain,0.413,-12478.828,2.494,10349,0.225
AgentBrain,0.414,-12475.734,2.569,10312,0.225
AgentBrain,0.416,-12472.684,2.522,10324,0.225
AgentBrain,0.412,-12469.699,2.467,10307,0.225
AgentBrain,0.420,-12466.554,2.607,10270,0.225
AgentBrain,0.417,-12463.444,2.590,10430,0.225
AgentBrain,0.413,-12460.445,2.459,10347,0.225
AgentBrain,0.416,-12457.400,2.530,10255,0.225
AgentBrain,0.413,-12454.330,2.553,10287,0.225
AgentBrain,0.416,-12451.321,2.489,10395,0.225
AgentBrain,0.412,-12448.200,2.602,10295,0.225
AgentBrain,0.415,-12445.205,2.470,10253,0.225
AgentBrain,0.413,-12442.248,2.441,10251,0.225
AgentBrain,0.413,-12439.080,2.646,10327,0.225
AgentBrain,0.418,-12436.100,2.460,10333,0.225
AgentBrain,0.414,-12432.973,2.602,10348,0.225
AgentBrain,0.416,-12430.041,2.417,10321,0.225
AgentBrain,0.415,-12426.933,2.575,10274,0.225
AgentBrain,0.410,-12423.839,2.587,10272,0.224
AgentBrain,0.413,-12420.836,2.485,10259,0.224
AgentBrain,0.414,-12417.764,2.556,10305,0.224
AgentBrain,0.411,-12414.839,2.413,10343,0.224
AgentBrain,0.414,-12411.650,2.666,10243,0.224
AgentBrain,0.411,-12408.643,2.496,10312,0.224
AgentBrain,0.411,-12405.564,2.563,10410,0.224
AgentBrain,0.412,-12402.569,2.478,10393,0.224
AgentBrain,0.413,-12399.384,2.661,10292,0.224
AgentBrain,0.413,-12396.426,2.431,10326,0.224
AgentBrain,0.410,-12393.329,2.567,10332,0.224
AgentBrain,0.412,-12390.297,2.500,10279,0.224
AgentBrain,0.415,-12387.193,2.579,10307,0.224
AgentBrain,0.415,-12384.119,2.557,10364,0.224
AgentBrain,0.415,-12381.134,2.466,10260,0.224
AgentBrain,0.415,-12378.089,2.523,10369,0.224
AgentBrain,0.415,-12374.923,2.640,10315,0.224
AgentBrain,0.414,-12372.074,2.334,10407,0.224
AgentBrain,0.414,-12368.805,2.740,10289,0.224
AgentBrain,0.410,-12366.018,2.274,10262,0.224
AgentBrain,0.418,-12362.833,2.647,10368,0.224
AgentBrain,0.412,-12359.802,2.505,10255,0.224
AgentBrain,0.418,-12356.766,2.494,10268,0.224
AgentBrain,0.420,-12353.749,2.494,10360,0.224
AgentBrain,0.413,-12350.600,2.624,10253,0.224
AgentBrain,0.417,-12347.646,2.437,10252,0.224
AgentBrain,0.413,-12344.486,2.636,10262,0.224
AgentBrain,0.415,-12341.494,2.478,10477,0.223
AgentBrain,0.410,-12338.394,2.577,10290,0.223
AgentBrain,0.423,-12335.398,2.458,10382,0.223
AgentBrain,0.418,-12332.309,2.558,10431,0.223
AgentBrain,0.412,-12329.150,2.631,10266,0.223
AgentBrain,0.413,-12326.202,2.423,10244,0.223
AgentBrain,0.410,-12323.126,2.548,10302,0.223
AgentBrain,0.414,-12320.022,2.584,10536,0.223
AgentBrain,0.419,-12316.969,2.527,10540,0.223
AgentBrain,0.417,-12313.880,2.565,10265,0.223
AgentBrain,0.414,-12310.897,2.469,10293,0.223
AgentBrain,0.416,-12307.800,2.579,10249,0.223
AgentBrain,0.416,-12304.785,2.510,10247,0.223
AgentBrain,0.412,-12301.712,2.557,10292,0.223
AgentBrain,0.414,-12298.784,2.409,10430,0.223
AgentBrain,0.414,-12295.597,2.659,10345,0.223
AgentBrain,0.412,-12292.499,2.569,10273,0.223
AgentBrain,0.414,-12289.439,2.537,10324,0.223
AgentBrain,0.411,-12286.447,2.474,10252,0.223
AgentBrain,0.421,-12283.347,2.584,10347,0.223
AgentBrain,0.415,-12280.413,2.414,10299,0.223
AgentBrain,0.415,-12277.290,2.600,10271,0.223
AgentBrain,0.415,-12274.186,2.577,10389,0.223
AgentBrain,0.412,-12271.227,2.445,10243,0.223
AgentBrain,0.419,-12268.179,2.530,10390,0.223
AgentBrain,0.420,-12265.045,2.603,10310,0.222
AgentBrain,0.412,-12262.063,2.466,10295,0.222
AgentBrain,0.416,-12258.898,2.638,10302,0.222
AgentBrain,0.417,-12255.947,2.427,10349,0.222
AgentBrain,0.416,-12252.852,2.575,10322,0.222
AgentBrain,0.416,-12249.796,2.531,10363,0.222
AgentBrain,0.426,-12246.731,2.534,10347,0.222
AgentBrain,0.415,-12243.740,2.472,10291,0.222
AgentBrain,0.409,-12240.557,2.662,10260,0.222
AgentBrain,0.411,-12237.651,2.394,10282,0.222
AgentBrain,0.415,-12234.575,2.558,10252,0.222
AgentBrain,0.415,-12231.516,2.530,10344,0.222
AgentBrain,0.412,-12228.335,2.660,10261,0.222
AgentBrain,0.418,-12225.440,2.372,10272,0.222
AgentBrain,0.419,-12222.366,2.548,10441,0.222
AgentBrain,0.418,-12219.240,2.580,10343,0.222
AgentBrain,0.417,-12216.146,2.574,10316,0.222
AgentBrain,0.420,-12213.042,2.578,10333,0.222
AgentBrain,0.413,-12210.044,2.483,10250,0.222
AgentBrain,0.419,-12207.032,2.490,10382,0.222
AgentBrain,0.419,-12203.982,2.528,10277,0.222
AgentBrain,0.418,-12200.840,2.606,10321,0.222
AgentBrain,0.413,-12197.770,2.545,10349,0.222
AgentBrain,0.413,-12194.773,2.479,10281,0.222
AgentBrain,0.418,-12191.700,2.546,10374,0.222
AgentBrain,0.414,-12188.706,2.480,10252,0.221
AgentBrain,0.414,-12185.602,2.571,10277,0.221
AgentBrain,0.413,-12182.488,2.593,10359,0.221
AgentBrain,0.411,-12179.563,2.414,10291,0.221
AgentBrain,0.419,-12176.520,2.519,10291,0.221
AgentBrain,0.413,-12173.420,2.580,10418,0.221
AgentBrain,0.411,-12170.414,2.486,10275,0.221
AgentBrain,0.435,-12167.379,2.499,10291,0.221
AgentBrain,0.413,-12164.233,2.615,10260,0.221
AgentBrain,0.415,-12161.272,2.442,10345,0.221
AgentBrain,0.414,-12158.194,2.556,10244,0.221
AgentBrain,0.415,-12155.194,2.476,10300,0.221
AgentBrain,0.416,-12152.106,2.567,10354,0.221
AgentBrain,0.417,-12149.007,2.555,10370,0.221
AgentBrain,0.411,-12145.935,2.555,10308,0.221
AgentBrain,0.413,-12142.944,2.480,10316,0.221
AgentBrain,0.416,-12139.842,2.580,10308,0.221
AgentBrain,0.413,-12136.732,2.592,10256,0.221
AgentBrain,0.413,-12133.858,2.365,10263,0.221
AgentBrain,0.413,-12130.587,2.744,10338,0.221
AgentBrain,0.411,-12127.688,2.382,10312,0.221
AgentBrain,0.414,-12124.555,2.614,10379,0.221
AgentBrain,0.413,-12121.495,2.539,10411,0.221
AgentBrain,0.413,-12118.445,2.520,10255,0.221
AgentBrain,0.415,-12115.350,2.549,10372,0.221
AgentBrain,0.416,-12112.421,2.416,10263,0.221
AgentBrain,0.417,-12109.406,2.491,10364,0.220
AgentBrain,0.413,-12106.172,2.703,10349,0.220
AgentBrain,0.414,-12103.275,2.385,10308,0.220
AgentBrain,0.419,-12100.104,2.648,10346,0.220
AgentBrain,0.412,-12097.095,2.494,10272,0.220
AgentBrain,0.415,-12093.965,2.602,10470,0.220
AgentBrain,0.411,-12090.889,2.559,10279,0.220
AgentBrain,0.414,-12087.752,2.614,10386,0.220
AgentBrain,0.413,-12084.790,2.438,10329,0.220
AgentBrain,0.408,-12081.774,2.500,10270,0.220
AgentBrain,0.411,-12078.721,2.525,10362,0.220
AgentBrain,0.411,-12075.615,2.588,10324,0.220
AgentBrain,0.416,-12072.558,2.531,10288,0.220
AgentBrain,0.410,-12069.574,2.472,10267,0.220
AgentBrain,0.412,-12066.469,2.580,10428,0.220
AgentBrain,0.407,-12063.431,2.526,10286,0.220
AgentBrain,0.413,-12060.472,2.441,10244,0.220
AgentBrain,0.413,-12057.369,2.584,10258,0.220
AgentBrain,0.412,-12054.381,2.465,10342,0.220
AgentBrain,0.414,-12051.241,2.612,10269,0.220
AgentBrain,0.416,-12048.250,2.468,10420,0.220
AgentBrain,0.416,-12045.139,2.567,10267,0.220
AgentBrain,0.413,-12042.095,2.527,10288,0.220
AgentBrain,0.416,-12039.025,2.553,10319,0.220
AgentBrain,0.413,-12035.989,2.522,10264,0.220
AgentBrain,0.415,-12032.942,2.526,10332,0.220
AgentBrain,0.412,-12029.950,2.475,10314,0.220
AgentBrain,0.417,-12026.792,2.623,10249,0.220
AgentBrain,0.416,-12023.889,2.382,10321,0.219
AgentBrain,0.419,-12020.842,2.527,10289,0.219
AgentBrain,0.416,-12017.675,2.634,10252,0.219
AgentBrain,0.418,-12014.645,2.500,10392,0.219
AgentBrain,0.415,-12011.551,2.547,10355,0.219
AgentBrain,0.422,-12008.485,2.529,10555,0.219
AgentBrain,0.415,-12005.386,2.578,10280,0.219
AgentBrain,0.414,-12002.430,2.432,10244,0.219
AgentBrain,0.414,-11999.348,2.558,10264,0.219
AgentBrain,0.416,-11996.296,2.521,10453,0.219
AgentBrain,0.418,-11993.213,2.566,10266,0.219
AgentBrain,0.416,-11990.070,2.615,10380,0.219
AgentBrain,0.424,-11987.119,2.416,10256,0.219
AgentBrain,0.416,-11983.895,2.690,10393,0.219
AgentBrain,0.405,-11980.941,2.438,10269,0.219
AgentBrain,0.411,-11977.839,2.579,10361,0.219
AgentBrain,0.418,-11974.801,2.502,10500,0.219
AgentBrain,0.412,-11971.759,2.524,10370,0.219
AgentBrain,0.415,-11968.678,2.564,10386,0.219
AgentBrain,0.413,-11965.642,2.516,10279,0.219
AgentBrain,0.414,-11962.678,2.445,10295,0.219
AgentBrain,0.414,-11959.517,2.639,10391,0.219
AgentBrain,0.415,-11956.513,2.478,10420,0.219
AgentBrain,0.413,-11953.455,2.540,10255,0.219
AgentBrain,0.412,-11950.334,2.601,10277,0.219
AgentBrain,0.412,-11947.257,2.551,10309,0.219
AgentBrain,0.420,-11944.138,2.587,10410,0.219
AgentBrain,0.418,-11941.068,2.530,10337,0.218
AgentBrain,0.412,-11938.154,2.408,10263,0.218
AgentBrain,0.414,-11934.899,2.729,10346,0.218
AgentBrain,0.416,-11932.105,2.287,10258,0.218
AgentBrain,0.413,-11928.893,2.694,10312,0.218
AgentBrain,0.413,-11925.963,2.409,10421,0.218
AgentBrain,0.410,-11922.810,2.635,10271,0.218
AgentBrain,0.416,-11919.813,2.471,10414,0.218
AgentBrain,0.412,-11916.745,2.546,10264,0.218
AgentBrain,0.417,-11913.641,2.570,10317,0.218
AgentBrain,0.419,-11910.519,2.592,10502,0.218
AgentBrain,0.410,-11907.542,2.455,10287,0.218
AgentBrain,0.413,-11904.475,2.544,10330,0.218
AgentBrain,0.408,-11901.473,2.482,10297,0.218
AgentBrain,0.413,-11898.368,2.578,10291,0.218
AgentBrain,0.411,-11895.351,2.504,10274,0.218
AgentBrain,0.414,-11892.304,2.523,10369,0.218
AgentBrain,0.417,-11889.199,2.588,10300,0.218
AgentBrain,0.417,-11886.185,2.487,10494,0.218
AgentBrain,0.414,-11883.054,2.602,10386,0.218
AgentBrain,0.414,-11880.008,2.522,10291,0.218
AgentBrain,0.414,-11876.985,2.502,10337,0.218
AgentBrain,0.419,-11873.848,2.607,10459,0.218
AgentBrain,0.417,-11870.758,2.545,10311,0.218
AgentBrain,0.412,-11867.779,2.472,10242,0.218
AgentBrain,0.417,-11864.660,2.590,10309,0.218
AgentBrain,0.418,-11861.663,2.472,10361,0.218
AgentBrain,0.412,-11858.646,2.503,10247,0.218
AgentBrain,0.411,-11855.578,2.550,10250,0.218
AgentBrain,0.415,-11852.527,2.525,10377,0.217
AgentBrain,0.414,-11849.462,2.542,10243,0.217
AgentBrain,0.414,-11846.355,2.580,10328,0.217
AgentBrain,0.414,-11843.480,2.357,10261,0.217
AgentBrain,0.413,-11840.294,2.665,10357,0.217
AgentBrain,0.430,-11837.302,2.437,10255,0.217
AgentBrain,0.413,-11834.149,2.632,10440,0.217
AgentBrain,0.411,-11831.112,2.518,10244,0.217
AgentBrain,0.416,-11828.155,2.442,10412,0.217
AgentBrain,0.415,-11824.992,2.631,10403,0.217
AgentBrain,0.414,-11821.921,2.552,10309,0.217
AgentBrain,0.411,-11818.939,2.466,10348,0.217
AgentBrain,0.410,-11815.894,2.519,10258,0.217
AgentBrain,0.414,-11812.822,2.545,10268,0.217
AgentBrain,0.421,-11809.685,2.612,10257,0.217
AgentBrain,0.417,-11806.669,2.489,10519,0.217
AgentBrain,0.414,-11803.519,2.606,10454,0.217
AgentBrain,0.409,-11800.487,2.528,10258,0.217
AgentBrain,0.412,-11797.451,2.517,10276,0.217
AgentBrain,0.408,-11794.418,2.517,10294,0.217
AgentBrain,0.412,-11791.384,2.515,10276,0.217
AgentBrain,0.415,-11788.372,2.488,10308,0.217
AgentBrain,0.411,-11785.348,2.508,10311,0.217
AgentBrain,0.414,-11782.275,2.552,10364,0.217
AgentBrain,0.410,-11779.149,2.608,10341,0.217
AgentBrain,0.409,-11776.020,2.610,10274,0.217
AgentBrain,0.420,-11773.113,2.382,10398,0.217
AgentBrain,0.412,-11770.065,2.520,10273,0.217
AgentBrain,0.410,-11766.920,2.611,10279,0.217
AgentBrain,0.412,-11763.977,2.436,10306,0.216
AgentBrain,0.417,-11760.878,2.578,10321,0.216
AgentBrain,0.419,-11757.907,2.449,10335,0.216
AgentBrain,0.412,-11754.750,2.636,10272,0.216
AgentBrain,0.413,-11751.790,2.445,10249,0.216
AgentBrain,0.413,-11748.682,2.586,10297,0.216
AgentBrain,0.411,-11745.601,2.557,10251,0.216
AgentBrain,0.413,-11742.585,2.498,10263,0.216
AgentBrain,0.410,-11739.564,2.499,10366,0.216
AgentBrain,0.409,-11736.518,2.527,10248,0.216
AgentBrain,0.410,-11733.416,2.563,10272,0.216
AgentBrain,0.414,-11730.343,2.549,10306,0.216
AgentBrain,0.414,-11727.299,2.523,10257,0.216
AgentBrain,0.416,-11724.289,2.491,10334,0.216
AgentBrain,0.415,-11721.241,2.526,10297,0.216
AgentBrain,0.418,-11718.187,2.522,10361,0.216
AgentBrain,0.412,-11715.112,2.551,10294,0.216
AgentBrain,0.417,-11712.065,2.521,10248,0.216
AgentBrain,0.414,-11709.019,2.521,10372,0.216
AgentBrain,0.415,-11705.966,2.527,10309,0.216
AgentBrain,0.417,-11702.967,2.476,10366,0.216
AgentBrain,0.414,-11699.845,2.578,10323,0.216
AgentBrain,0.418,-11696.796,2.528,10294,0.216
AgentBrain,0.412,-11693.725,2.548,10280,0.216
AgentBrain,0.417,-11690.711,2.490,10376,0.216
AgentBrain,0.415,-11687.644,2.549,10247,0.216
AgentBrain,0.415,-11684.479,2.638,10393,0.216
AgentBrain,0.414,-11681.493,2.465,10245,0.216
AgentBrain,0.418,-11678.586,2.386,10272,0.216
AgentBrain,0.416,-11675.423,2.634,10253,0.216
AgentBrain,0.415,-11672.398,2.499,10300,0.216
AgentBrain,0.413,-11669.319,2.557,10359,0.215
AgentBrain,0.413,-11666.224,2.565,10305,0.215
AgentBrain,0.414,-11663.213,2.471,10271,0.215
AgentBrain,0.415,-11660.254,2.440,10280,0.215
AgentBrain,0.415,-11657.053,2.670,10292,0.215
AgentBrain,0.415,-11654.095,2.438,10258,0.215
AgentBrain,0.410,-11651.131,2.443,10290,0.215
AgentBrain,0.412,-11647.939,2.673,10340,0.215
AgentBrain,0.411,-11644.984,2.438,10263,0.215
AgentBrain,0.412,-11641.882,2.574,10470,0.215
AgentBrain,0.412,-11638.863,2.503,10343,0.215
AgentBrain,0.417,-11635.634,2.697,10266,0.215
AgentBrain,0.414,-11632.720,2.397,10287,0.215
AgentBrain,0.414,-11629.537,2.640,10355,0.215
AgentBrain,0.416,-11626.446,2.570,10323,0.215
AgentBrain,0.411,-11623.464,2.469,10294,0.215
AgentBrain,0.412,-11620.457,2.485,10370,0.215
AgentBrain,0.414,-11617.461,2.478,10302,0.215
AgentBrain,0.416,-11614.306,2.621,10265,0.215
AgentBrain,0.413,-11611.297,2.490,10259,0.215
AgentBrain,0.414,-11608.302,2.472,10246,0.215
AgentBrain,0.415,-11605.133,2.635,10357,0.215
AgentBrain,0.417,-11602.081,2.526,10391,0.215
AgentBrain,0.423,-11599.017,2.527,10417,0.215
AgentBrain,0.412,-11595.964,2.517,10291,0.215
AgentBrain,0.409,-11592.846,2.605,10277,0.215
AgentBrain,0.411,-11589.800,2.531,10311,0.215
AgentBrain,0.412,-11586.814,2.464,10268,0.215
AgentBrain,0.411,-11583.774,2.523,10352,0.215
AgentBrain,0.409,-11580.676,2.576,10246,0.215
AgentBrain,0.414,-11577.776,2.378,10369,0.215
AgentBrain,0.415,-11574.622,2.625,10353,0.215
AgentBrain,0.415,-11571.540,2.553,10430,0.214
AgentBrain,0.416,-11568.411,2.596,10305,0.214
AgentBrain,0.415,-11565.406,2.482,10277,0.214
AgentBrain,0.414,-11562.324,2.553,10314,0.214
AgentBrain,0.412,-11559.318,2.473,10248,0.214
AgentBrain,0.418,-11556.231,2.556,10517,0.214
AgentBrain,0.416,-11553.148,2.559,10364,0.214
AgentBrain,0.413,-11550.158,2.479,10294,0.214
AgentBrain,0.419,-11547.028,2.599,10290,0.214
AgentBrain,0.416,-11543.996,2.513,10357,0.214
AgentBrain,0.413,-11540.887,2.588,10305,0.214
AgentBrain,0.417,-11537.834,2.522,10329,0.214
AgentBrain,0.412,-11534.859,2.455,10285,0.214
AgentBrain,0.416,-11531.718,2.607,10441,0.214
AgentBrain,0.422,-11528.633,2.553,10316,0.214
AgentBrain,0.418,-11525.615,2.479,10358,0.214
AgentBrain,0.421,-11522.512,2.576,10317,0.214
AgentBrain,0.413,-11519.489,2.502,10302,0.214
AgentBrain,0.416,-11516.384,2.581,10406,0.214
AgentBrain,0.416,-11513.369,2.496,10336,0.214
AgentBrain,0.416,-11510.235,2.603,10410,0.214
AgentBrain,0.417,-11507.111,2.583,10263,0.214
AgentBrain,0.414,-11503.944,2.637,10330,0.214
AgentBrain,0.414,-11501.037,2.390,10381,0.214
AgentBrain,0.413,-11497.982,2.528,10383,0.214
AgentBrain,0.418,-11494.816,2.626,10445,0.214
AgentBrain,0.416,-11491.830,2.453,10428,0.214
AgentBrain,0.416,-11488.785,2.523,10352,0.214
AgentBrain,0.414,-11485.656,2.605,10300,0.214
AgentBrain,0.412,-11482.671,2.466,10272,0.214
AgentBrain,0.417,-11479.598,2.549,10382,0.214
AgentBrain,0.418,-11476.426,2.642,10251,0.214
AgentBrain,0.416,-11473.463,2.439,10338,0.214
AgentBrain,0.416,-11470.312,2.626,10335,0.213
AgentBrain,0.414,-11467.344,2.444,10358,0.213
AgentBrain,0.410,-11464.243,2.576,10256,0.213
AgentBrain,0.412,-11461.226,2.490,10331,0.213
AgentBrain,0.416,-11458.157,2.539,10308,0.213
AgentBrain,0.415,-11455.056,2.546,10359,0.213
AgentBrain,0.415,-11452.033,2.503,10429,0.213
AgentBrain,0.415,-11448.934,2.573,10307,0.213
AgentBrain,0.412,-11445.708,2.701,10313,0.213
AgentBrain,0.419,-11442.852,2.342,10318,0.213
AgentBrain,0.411,-11439.742,2.582,10306,0.213
AgentBrain,0.417,-11436.660,2.553,10503,0.213
AgentBrain,0.409,-11433.591,2.551,10289,0.213
AgentBrain,0.416,-11430.464,2.598,10321,0.213
AgentBrain,0.411,-11427.382,2.552,10283,0.213
AgentBrain,0.409,-11424.341,2.517,10308,0.213
AgentBrain,0.414,-11421.234,2.473,10326,0.213
AgentBrain,0.418,-11418.206,2.503,10331,0.213
AgentBrain,0.416,-11415.034,2.653,10329,0.213
AgentBrain,0.416,-11412.043,2.466,10359,0.213
AgentBrain,0.419,-11409.023,2.495,10372,0.213
AgentBrain,0.413,-11405.847,2.646,10260,0.213
AgentBrain,0.416,-11402.878,2.446,10388,0.213
AgentBrain,0.417,-11399.855,2.496,10377,0.213
AgentBrain,0.415,-11396.741,2.589,10276,0.213
AgentBrain,0.417,-11393.689,2.520,10362,0.213
AgentBrain,0.419,-11390.663,2.501,10332,0.213
AgentBrain,0.431,-11387.483,2.613,10384,0.212
AgentBrain,0.415,-11384.410,2.555,10367,0.212
AgentBrain,0.411,-11381.452,2.443,10306,0.212
AgentBrain,0.414,-11378.347,2.577,10276,0.212
AgentBrain,0.415,-11375.329,2.500,10326,0.212
AgentBrain,0.410,-11372.279,2.537,10247,0.212
AgentBrain,0.413,-11369.207,2.550,10363,0.212
AgentBrain,0.413,-11366.108,2.571,10289,0.212
AgentBrain,0.411,-11363.071,2.512,10351,0.212
AgentBrain,0.414,-11359.991,2.554,10361,0.212
AgentBrain,0.409,-11356.969,2.498,10264,0.212
AgentBrain,0.413,-11353.974,2.474,10248,0.212
AgentBrain,0.414,-11350.859,2.575,10340,0.212
AgentBrain,0.418,-11347.889,2.448,10356,0.212
AgentBrain,0.416,-11344.793,2.569,10395,0.212
AgentBrain,0.415,-11341.800,2.473,10280,0.212
AgentBrain,0.417,-11338.691,2.577,10370,0.212
AgentBrain,0.414,-11335.670,2.498,10343,0.212
AgentBrain,0.416,-11332.647,2.497,10254,0.212
AgentBrain,0.414,-11329.454,2.663,10282,0.212
AgentBrain,0.414,-11326.362,2.569,10364,0.212
AgentBrain,0.417,-11323.357,2.477,10308,0.212
AgentBrain,0.408,-11320.279,2.552,10259,0.212
AgentBrain,0.421,-11317.200,2.527,10505,0.212
AgentBrain,0.413,-11314.120,2.560,10502,0.212
AgentBrain,0.415,-11311.019,2.581,10307,0.212
AgentBrain,0.411,-11308.049,2.449,10296,0.212
AgentBrain,0.412,-11304.998,2.533,10244,0.212
AgentBrain,0.415,-11301.923,2.555,10361,0.212
AgentBrain,0.417,-11298.777,2.607,10269,0.212
AgentBrain,0.412,-11295.803,2.453,10258,0.212
AgentBrain,0.411,-11292.733,2.549,10244,0.212
AgentBrain,0.415,-11289.659,2.545,10299,0.212
AgentBrain,0.417,-11286.691,2.437,10344,0.211
AgentBrain,0.415,-11283.505,2.638,10396,0.211
AgentBrain,0.412,-11280.487,2.499,10247,0.211
AgentBrain,0.414,-11277.493,2.474,10339,0.211
AgentBrain,0.413,-11274.394,2.578,10299,0.211
AgentBrain,0.413,-11271.323,2.549,10324,0.211
AgentBrain,0.417,-11268.330,2.465,10371,0.211
AgentBrain,0.415,-11265.124,2.678,10329,0.211
AgentBrain,0.416,-11262.118,2.480,10428,0.211
AgentBrain,0.414,-11259.175,2.417,10306,0.211
AgentBrain,0.412,-11256.010,2.640,10262,0.211
AgentBrain,0.413,-11253.019,2.467,10302,0.211
AgentBrain,0.412,-11249.910,2.578,10371,0.211
AgentBrain,0.417,-11246.782,2.587,10328,0.211
AgentBrain,0.410,-11243.743,2.529,10245,0.211
AgentBrain,0.412,-11240.724,2.495,10291,0.211
AgentBrain,0.414,-11237.791,2.407,10251,0.211
AgentBrain,0.415,-11234.613,2.652,10337,0.211
AgentBrain,0.417,-11231.642,2.447,10268,0.211
AgentBrain,0.421,-11228.554,2.551,10378,0.211
AgentBrain,0.416,-11225.461,2.565,10284,0.211
AgentBrain,0.419,-11222.383,2.545,10412,0.211
AgentBrain,0.416,-11219.305,2.545,10247,0.211
AgentBrain,0.418,-11216.247,2.526,10315,0.211
AgentBrain,0.416,-11213.146,2.557,10414,0.211
AgentBrain,0.418,-11210.134,2.491,10257,0.211
AgentBrain,0.430,-11207.096,2.498,10282,0.211
AgentBrain,0.415,-11204.100,2.478,10357,0.211
AgentBrain,0.416,-11200.947,2.626,10297,0.211
AgentBrain,0.413,-11197.928,2.500,10253,0.211
AgentBrain,0.412,-11194.804,2.597,10341,0.211
AgentBrain,0.415,-11191.895,2.398,10268,0.211
AgentBrain,0.411,-11188.799,2.569,10244,0.211
